b'OAS1_0012_MR1',-12.105548,-10.427388,5.3125215,-4.9353766,-4.2532554,2.9804645,2.321113,2.8092704,-5.2256303,2.461392,4.5950894,-4.508698,-3.0748374,-2.8270268,5.1511574,0.42018875,-2.1207693,-1.4655935,-8.623719,0.3522188,6.8302073,-1.7424753,1.5170039,3.4452846,-0.41556355,2.7247312,4.2583213,-1.37262,0.8964157,-4.2247944,2.5360637,-0.7476736,-1.6193099,-4.226457,-2.9324703,5.189496,3.7981133,2.0397184,-0.43393177,3.317677,-1.4810141,-1.0107054,1.1742443,0.6496743,-0.6569714,1.3498604,0.5369484,1.3310846,0.9750754,2.6088536,-0.9433892,-3.452313,2.8878777,-0.9337731,-2.4210987,-3.4801488,-0.3580165,0.66273314,0.32074282,1.0289136,3.2721465,0.8770828,2.093337,-3.0515962,-0.37874937,0.5258998,2.4519055,-1.0134392,-0.72352237,0.028295567,-0.6559966,0.95606637,-2.5593996,-2.4791796,2.305249,-4.485706,2.9401388,-0.24623941,-0.7821225,-2.2963698,-3.5183768,-1.0526954,-5.1313376,-2.9260187,2.7656326,-0.31481746,2.2761006,1.3507086,2.1789029,-4.302751,0.7885672,-2.4724672,-2.1118553,0.2528727,-1.77463,-2.0133338,-0.41111323,-0.992849,3.4928548,2.3737757
b'OAS1_0013_MR1',-7.1837287,-4.2652264,1.3665175,4.349425,-5.548664,0.56981826,2.0988142,2.8407726,-5.7561054,-3.4749606,-3.707894,3.8831995,1.9307371,0.93883854,-1.6895984,-1.5507149,1.5727196,2.6887727,-1.0846492,2.2466953,-1.5655042,-7.0357757,-0.15692204,-2.7955134,0.039516173,0.23089154,-0.43555108,-4.2832537,0.50657046,-1.0677514,0.79354626,2.1439476,-0.69653004,0.44947827,0.3486902,3.1042511,2.809553,-1.9400584,0.36640504,-0.43316185,3.9867077,2.0430486,1.4285829,-0.90380394,-2.000386,-0.92768085,-1.2089322,-1.2920684,-2.7048583,0.56052214,2.653095,4.2301903,2.7634642,-3.9694529,2.7764435,1.9012239,-0.2787094,-0.2656775,-1.6737891,-1.7958376,3.4296362,1.343961,1.9260314,3.8584275,0.97706854,-3.6095338,1.6605374,1.0954866,2.5310986,2.064092,-2.997697,-0.24599804,1.9554744,0.78066874,-0.93525857,1.7130709,-1.9560888,2.1400654,0.8779295,-1.4807377,-0.2963805,-1.6215396,-0.37285239,-0.7536608,-1.2433372,-1.4903349,-0.17219426,1.0354103,0.28995782,1.8907148,-0.49272642,-2.8976,2.0175369,-0.532057,-1.0085016,1.2717518,2.2585263,-0.3393498,1.3916351,3.0252845
b'OAS1_0014_MR1',-10.7791395,0.105598144,0.8888996,-6.1443257,0.3386783,0.06921106,5.8727274,3.2204185,-8.975938,1.9398456,0.269498,0.0737365,7.232183,2.4074676,4.8589764,-3.285197,-1.651728,-2.7906897,0.48980385,5.692562,1.6837401,-3.0287616,-2.3207245,-0.97449994,1.3274794,0.019784372,1.5663569,0.21848537,6.671536,1.3805765,0.052151397,-2.948663,4.297996,1.2235636,4.117386,-1.698572,-0.7341092,1.7277588,0.9305532,0.24942563,-2.348525,-1.8608493,-0.64105487,6.18976,3.0465207,0.9688723,3.8610625,2.9984791,-1.4906981,8.509393,3.8681362,1.1639394,-2.7325203,-0.45170945,-0.7552247,-1.379756,0.35290724,0.3055443,0.68386763,0.51619977,2.7465482,-2.4719446,-2.6813443,-0.31018895,2.8658478,1.3677598,-1.9539258,0.08547065,-0.053537,-0.04775752,-2.655388,1.713299,3.9356906,-2.34745,-0.9998476,2.5470755,-2.014466,3.8406696,1.9435415,2.1772563,0.43475398,2.724357,-0.5089957,0.6928378,-5.76443,-1.5127702,-0.5181319,2.5511963,0.7791825,-0.18754369,1.1519427,6.0039487,-0.4694821,-0.5097391,-1.2516934,-1.3524321,0.052967273,1.30636,1.4176111,2.350317
b'OAS1_0015_MR1',-24.43916,3.2998054,11.787224,4.2118115,-8.62984,6.186781,3.3831663,-5.7828693,2.6518087,-1.1088059,-2.477914,0.35582393,-4.378891,-0.42132998,7.2569404,0.9114205,1.6047856,-8.266908,-0.58640045,0.70607966,0.20176224,-4.353274,-5.999277,-8.189802,4.4487667,2.3668177,-5.1342673,-5.3445163,-0.99355865,1.9576116,1.124135,3.119072,-4.6473193,-2.7342527,-2.7015374,-4.5497875,2.6618848,0.7232076,-0.42341214,-1.856868,-1.8668406,1.6406819,-0.1856634,-0.4695871,2.9912837,-1.5387582,3.5159662,-2.5020492,-0.59503776,1.82507,-3.213335,2.3505704,2.4823492,0.90693974,2.4699805,2.566827,-0.30711767,-4.4003716,2.7451656,1.2153704,-1.6922418,-0.08131304,-1.5743623,-2.6189625,-5.0238175,5.977853,3.2044551,0.52890563,4.486896,-0.124644384,-4.435815,-1.7895484,-0.8411054,3.63897,5.990518,3.2399445,0.9152878,5.157686,1.7248687,0.582314,0.1341603,1.9769049,1.3392038,2.7554772,1.3412997,-1.2277085,-1.3427483,1.5316693,5.46552,-4.9722357,-3.4117866,0.38006207,-1.0575119,-2.4733543,-2.2329729,-3.2498577,-0.17438914,-2.1366508,-0.48566452,-1.224037
b'OAS1_0016_MR1',-3.5347393,-10.781294,3.267608,5.243093,0.46516576,0.8610687,1.9879171,-1.3572508,-0.9994509,0.020262243,-1.4228603,1.4979061,-1.0299302,-2.4831817,-0.8793163,0.028412135,-1.456216,0.049044207,2.0793033,2.4017403,0.33696705,-1.1197336,0.5281797,-1.4374566,1.4814429,-0.26789665,3.9077272,1.9069637,1.2135402,-1.2850513,-3.058979,-1.2958407,-3.8477583,-0.9905562,0.6590462,-1.804045,1.2126226,1.1861004,-0.18669778,1.6782477,0.5691895,1.0229218,-1.0840088,-0.5989526,0.6399633,-1.6551849,-2.3250024,1.5350666,-0.6198268,1.035056,0.13353752,-1.4236132,-1.3703191,-0.4155796,1.9420184,-0.95378596,0.33518904,-0.9442704,-0.8847972,3.7560234,-1.0367544,1.520241,-0.85582846,-2.311249,1.5351677,-0.42334574,-0.6262113,-1.6619737,0.1914435,1.649991,0.5339932,0.35143784,1.7871882,0.3889338,0.06846372,0.4211091,-0.32289556,0.8041736,-1.2099005,-1.0620191,-0.3127441,-0.05618336,0.8903015,-0.15273803,-0.4180669,0.2626447,-0.075837165,-1.5821798,1.463071,-4.9385734,-1.1769289,-1.0830761,0.33156192,0.9580409,-1.504309,-1.0799056,-2.7885513,3.8433816,-1.3096048,-0.8678601
b'OAS1_0017_MR1',-15.005627,-3.2930503,-1.0618081,-5.6400623,5.968841,1.7023361,3.8467004,-0.7127402,6.956608,-5.764172,-0.86266935,-1.8681332,2.9211004,2.4478588,1.4383825,-4.0960283,-1.9825972,-0.11141908,-3.0276961,-0.73824435,0.8616482,-0.39957762,2.0616083,1.3363118,2.2273257,-2.076519,2.8192954,-0.50812626,-3.0718005,-2.9161234,-0.13093384,2.313476,4.690219,0.7007241,-0.8342684,-2.913588,-0.8920456,0.82986754,1.9984139,-1.1597931,2.806521,1.3455456,-4.0153055,-0.14791137,-0.52795637,-0.33301216,-0.02460077,-0.8459058,-1.8071114,-0.6475633,-1.0135772,0.9627104,-1.3192686,-3.7304182,1.623059,0.07769016,-0.16043624,-0.2972303,0.27201462,0.86217564,-0.30593544,-1.1368923,-2.0111048,2.8921041,-1.6514454,-3.482429,0.42755204,2.2033396,-1.4231099,0.6140461,-0.8058275,-0.78612953,-3.9527647,-2.4736338,0.17303431,-1.6822678,-0.21695869,-2.9451275,0.2783481,-1.4044346,2.154218,0.8756848,1.4398675,1.3069109,0.18168902,1.703086,-0.7932718,-0.5538191,2.0720456,-1.3504746,-0.9943393,-0.5642282,0.655224,-1.3379023,1.0282861,1.024987,0.29566094,-0.5832805,-0.022611516,-1.0278523
b'OAS1_0018_MR1',-29.621128,-4.4308395,-2.4970531,-9.932064,4.745058,3.9501688,-6.5593095,-4.441731,3.758911,-1.5927125,-0.83701324,4.0565248,-2.265939,5.2031965,4.381791,4.458577,7.3482237,0.27787262,-1.0097904,1.603004,2.0501502,-1.1563622,-3.4358354,0.40143588,-2.1333132,-3.7231739,3.57137,-1.5140684,-6.439484,-1.0103974,-1.2604909,3.0678737,0.9060532,-1.0901494,2.600154,1.236333,3.7419672,2.8220894,3.0507348,-2.0474923,-0.94396013,-6.2068543,1.3726114,-0.79259855,3.4093833,0.9923153,1.99235,-1.8430036,1.8335924,-4.1734715,-3.1560798,0.61665213,3.1704965,-5.943446,1.8333371,-1.0104173,3.908111,1.0840358,-1.6060059,2.6996446,1.6325444,0.84273946,2.7435148,-0.16827434,1.3738443,-1.5427766,4.249976,-0.7720992,-3.458429,2.2666864,0.6924387,-0.11886443,-0.04193555,-0.11686873,0.74528533,5.111106,-1.263558,-0.14668089,0.2431744,4.257381,0.67661345,-2.6470497,1.052674,0.5590374,-0.34824497,-4.8169894,1.5205102,-2.2310894,1.4910754,1.1309992,1.5450158,-0.5777481,-4.6381016,-2.114749,1.8790191,0.26749688,-1.4707986,-0.21142018,1.5957175,3.0171692
b'OAS1_0019_MR1',1.1087915,7.027131,15.269456,-9.229574,0.40198636,-3.4706013,1.4117492,2.694048,2.9216497,0.041054014,1.9581746,2.978823,3.5598714,-2.4503825,-1.28126,-0.2775418,3.9205837,-2.6446269,0.72794396,2.11217,0.07045106,-3.2989566,0.223846,-1.8466378,0.65074843,4.248949,0.0381372,-3.1449447,3.730277,0.32919526,3.8322625,-0.56938386,-2.791288,4.19013,0.8911478,0.8310056,-2.033362,-3.8383403,-2.2781682,-1.8929617,-2.6560502,-1.114931,-4.345523,-0.8490129,3.3325014,0.95693284,-0.7101285,0.5431749,-4.872082,-1.1503388,1.6968981,1.119118,2.8409786,0.72699916,-1.9267402,0.1157227,-1.2007895,1.8421882,-2.3679216,-1.1367526,0.431662,3.663699,1.05749,0.23446609,-1.761507,1.1489835,-0.41575113,-1.2249413,3.3718326,-0.5392053,-0.6855689,-0.420639,-2.4336336,1.3438483,2.7726192,0.73967177,-0.95742714,-0.39318472,-0.58589655,-2.0403314,-0.429752,-0.38040715,-0.99511385,-0.041011456,-0.42110673,-1.1318101,1.3216302,0.25833446,-1.8754368,1.9632688,-1.5476869,-0.65927964,-0.8779739,2.246404,1.8831886,0.5876339,1.2913052,-2.28406,-0.6459308,0.49624103
b'OAS1_0020_MR1',16.838488,-7.4462395,-4.2546215,-1.5658969,0.46810472,-0.6625964,2.3431137,5.163708,3.4688897,-0.7565328,-1.6259086,1.4901284,0.21339437,-1.2319144,0.88072157,2.7767413,2.1397715,-0.39031953,-1.0609797,-2.2822738,1.3682566,-1.8032596,-0.6152155,0.21157712,0.93856466,-1.1596692,0.9702374,1.4462557,-1.2856529,-1.6887848,1.5647932,-2.8642426,2.9941595,0.50405794,-0.3311887,-1.2659717,-2.285314,3.2905037,0.18399365,2.2664366,1.4422002,1.5849086,-1.5160276,-1.3396239,-0.82735664,-1.3717928,-0.44491845,1.5520787,2.6153643,1.1100445,-2.8867137,-2.6745288,0.02834154,0.6354269,-0.6756049,-1.7889409,0.88308275,-3.4789877,0.17512263,0.9769063,2.1930785,1.5404099,0.44417462,1.9513724,1.7213929,-3.0095956,1.5397556,2.1601205,-0.047080953,1.1033332,2.5967963,0.54585254,2.0599763,2.7479851,4.0934024,1.3716974,-0.9005934,-0.77722806,-1.5971823,-0.19664519,3.4445362,2.046023,0.16482292,0.010367019,-0.022838693,0.28959447,-1.2587686,-0.6480813,-0.19341156,-1.3728986,-0.47651577,1.0833578,-0.9190848,0.7896121,-1.6324166,-1.1140326,0.52112514,-2.231898,0.6836838,1.2650737
b'OAS1_0021_MR1',-3.1805346,45.336765,13.100982,5.6375947,7.1112304,9.3413315,9.035353,-5.2618804,-3.883335,-7.5413704,-7.335401,-3.3279686,-5.6394014,0.7484529,-0.6219248,2.7514117,8.753122,7.9772263,0.11893949,3.586874,-1.6941755,-0.79619986,-2.065714,-0.56955564,-1.3205551,-7.3594046,-1.8407208,-1.6206079,2.878297,-2.7155159,4.5765066,-5.3772187,1.5529226,-7.632242,-4.941682,2.5730817,2.8302147,3.747775,3.8681824,1.9392083,0.51673746,8.551276,4.2420635,0.5563542,-2.5037074,-5.3962364,1.9706321,-0.40443853,-0.68345857,-1.3588507,4.1634645,-1.2073591,1.3439765,-1.209046,3.156088,1.4769963,2.0034857,0.009757161,1.6424946,1.4141519,1.76513,-5.1222115,3.1276515,0.50728524,1.1463462,-0.5415893,1.8110142,-1.6292832,-0.22381286,-1.2077254,-1.1865644,-3.492085,0.21113476,1.2664932,-0.05933523,-1.4381647,-0.21228597,-0.76420164,0.8236722,0.91813123,-0.55400985,1.399929,-1.963973,-0.051785663,1.1414468,0.71498334,-2.8737342,0.0054956377,1.9350752,0.75197244,-0.032284554,-0.8107911,-1.0011555,1.8181278,-0.063486144,-1.503391,-0.85792816,-0.02695329,2.1031392,1.903247
b'OAS1_0022_MR1',-4.899535,-5.4054375,4.414813,0.43706343,-7.5829144,2.4270632,-2.4426973,-3.355775,4.565578,-1.0264044,2.9916925,0.15863009,-1.5841814,-2.5520415,-4.1860466,8.271065,2.2951431,1.8772756,-3.7526684,1.561355,4.9271283,0.29608616,-0.5736731,4.3108974,-0.76034206,1.8609309,0.7117913,0.351251,-0.09411278,2.6483808,-1.9697152,0.06935771,1.8048773,1.8973523,1.4595666,-0.6161212,0.663709,1.4330255,-0.0788888,-2.6952596,-0.9747827,0.40405494,0.86907697,-0.47086537,-1.1728615,-1.7625496,2.1073947,-1.5964087,-1.0334853,-0.61376554,0.8671076,0.19961947,-1.5215446,-0.6688659,-1.030541,-1.7078407,-0.8833584,2.530151,1.5009111,-4.1411247,1.0236313,-0.7037877,-2.8673823,0.9346931,3.974872,3.4260807,-1.4447582,-1.912981,0.07850748,-2.6272135,-1.3611932,1.065034,0.8093403,2.1610813,3.8567786,-1.3946037,-2.6324654,-0.54118323,1.4498532,1.3257835,-0.68392336,-1.6547643,-1.8593673,0.2143542,2.3882704,-0.49508166,2.0160596,-0.047821395,-1.0478803,-1.2237684,0.91678756,1.3868021,0.1898394,1.2118691,0.890183,0.57570076,1.6590662,-1.5133744,3.0748448,-1.3498752
